Section,Session_ID,Window_Index,Start_Time,End_Time,n_events,n_users,context,Dominant_Event,Dominant_Component,Dominant_Bundled,R_event,R_comp,K,p_star,Top_User_Share,C_e,C_c,Q_sub,T_sust,a_t_new,S_a,S_u,S_e,S_tau,sigma_t_new,is_session_first,d_t_new,d_t_categorical_rule,a_t,d_t,sigma_t,Dominant_Component_Recomputed
Sec-20,99,41,2026-04-15 11:58:00,2026-04-15 11:59:00,11,3,independent_work,Course module viewed,Assignment,submission,0.3636363636363636,0.7272727272727273,3,0.3636363636363636,0.5454545454545454,0.3636363636363636,0.7272727272727273,1.0,0.0,0.5227272727272727,0.6606060606060604,0.5,0.0,0.9,0.5151515151515151,False,3,3,0.5454545454545454,0.1590909090909091,0.3212121212121209,Assignment
Sec-20,99,42,2026-04-15 11:59:00,2026-04-15 12:00:00,8,4,independent_work,Course module viewed,File,Course module viewed,0.875,0.875,2,0.875,0.375,0.875,0.875,1.0,0.5,0.8125,0.2272727272727271,0.6875,0.0,0.9,0.4536931818181818,False,2,2,0.875,0.375,0.1212121212121211,File
Sec-20,99,43,2026-04-15 12:00:00,2026-04-15 12:01:00,4,3,problem_solving,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.9,0.7666666666666666,False,1,2,1.0,0.0,0.6666666666666667,File
Sec-20,99,44,2026-04-15 12:01:00,2026-04-15 12:02:00,9,7,navigation,Course module viewed,File,Course module viewed,0.5555555555555556,0.5555555555555556,2,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556,1.0,1.0,0.7777777777777778,0.4074074074074074,0.3333333333333333,1.0,0.9,0.6601851851851852,False,2,3,0.5555555555555556,0.0555555555555555,0.0,File
Sec-20,99,45,2026-04-15 12:02:00,2026-04-15 12:03:00,27,14,independent_work,Course module viewed,File,Course module viewed,0.8518518518518519,0.8518518518518519,2,0.8518518518518519,0.1851851851851851,0.8518518518518519,0.8518518518518519,1.0,1.0,0.925925925925926,0.6049382716049381,0.3103448275862069,1.0,0.9,0.7038207747977863,False,2,3,0.8518518518518519,0.3518518518518518,0.2098765432098766,File
Sec-20,99,46,2026-04-15 12:03:00,2026-04-15 12:04:00,44,16,independent_work,Course module viewed,File,Course module viewed,0.7727272727272727,0.6818181818181818,4,0.7727272727272727,0.2727272727272727,0.7727272727272727,0.6818181818181818,1.0,1.0,0.8636363636363636,0.833894500561167,0.4821428571428571,1.0,0.9,0.804009339426006,False,4,4,0.7272727272727273,0.5795454545454546,0.6677890011223344,File
Sec-20,99,47,2026-04-15 12:04:00,2026-04-15 12:05:00,12,9,problem_solving,Course module viewed,File,Course module viewed,0.8333333333333334,0.8333333333333334,2,0.8333333333333334,0.25,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9166666666666669,0.8585858585858581,0.88,1.0,0.9,0.9096464646464644,False,2,3,0.8333333333333334,0.3333333333333332,0.7171717171717171,File
Sec-20,99,48,2026-04-15 12:05:00,2026-04-15 12:06:00,18,8,independent_work,Course module viewed,File,Course module viewed,0.7222222222222222,0.6111111111111112,3,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.6111111111111112,1.0,1.0,0.8333333333333334,0.7777777777777773,0.4615384615384615,1.0,0.9,0.7848290598290597,False,3,2,0.6666666666666667,0.4074074074074074,0.5555555555555556,File
Sec-20,99,49,2026-04-15 12:06:00,2026-04-15 12:07:00,11,7,problem_solving,Course module viewed,File,Course module viewed,0.9090909090909092,0.9090909090909092,2,0.9090909090909092,0.1818181818181818,0.9090909090909092,0.9090909090909092,1.0,1.0,0.9545454545454546,0.6767676767676767,0.75,1.0,0.9,0.8316919191919191,False,2,3,0.9090909090909092,0.4090909090909091,0.3535353535353538,File
Sec-20,99,50,2026-04-15 12:07:00,2026-04-15 12:08:00,4,3,independent_work,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.5,1.0,1.0,1.0,0.5,0.875,0.7878787878787877,0.9166666666666666,1.0,0.9,0.9011363636363636,False,1,2,1.0,0.0,0.7575757575757575,File
Sec-20,99,93,2026-04-15 12:50:00,2026-04-15 12:51:00,18,4,independent_work,Course module viewed,Assignment,submission,0.4444444444444444,0.8888888888888888,3,0.5,0.3333333333333333,0.5,0.8888888888888888,1.0,0.5,0.7222222222222222,0.5925925925925926,0.1818181818181818,0.0,0.0,0.1936026936026936,False,3,3,0.6666666666666666,0.4259259259259258,0.111111111111111,Assignment
Sec-20,99,94,2026-04-15 12:51:00,2026-04-15 12:52:00,23,4,independent_work,Course module viewed,Assignment,submission,0.391304347826087,0.6086956521739131,4,0.4347826086956521,0.2608695652173913,0.4347826086956521,0.6086956521739131,1.0,0.5,0.6358695652173914,0.7697262479871178,0.75,1.0,0.9,0.8549315619967794,False,4,4,0.5,0.3115942028985505,0.5555555555555556,Assignment
Sec-20,99,100,2026-04-15 12:57:00,2026-04-15 12:58:00,37,4,independent_work,Course module viewed,Assignment,Course module viewed,0.4054054054054054,0.8378378378378378,8,0.4054054054054054,0.5135135135135135,0.4054054054054054,0.8378378378378378,1.0,0.5,0.6858108108108107,0.866823345084215,0.4693877551020408,0.0,0.4,0.4340527750465639,False,5,3,0.6216216216216216,0.4891891891891891,0.6756756756756757,Assignment
Sec-20,99,101,2026-04-15 12:58:00,2026-04-15 12:59:00,21,4,independent_work,Course module viewed,Assignment,Course module viewed,0.4285714285714285,0.8571428571428571,7,0.4285714285714285,0.4761904761904761,0.4285714285714285,0.8571428571428571,1.0,0.5,0.6964285714285714,0.9716859716859716,0.6727272727272727,1.0,0.9,0.8861033111033111,False,5,3,0.6428571428571428,0.4428571428571428,0.9433719433719436,Assignment
Sec-20,99,102,2026-04-15 12:59:00,2026-04-15 13:00:00,25,5,independent_work,Course module viewed,Assignment,submission,0.4,0.8,5,0.44,0.4,0.44,0.8,1.0,0.0,0.56,0.6361904761904764,0.5833333333333334,0.0,0.9,0.5298809523809525,False,5,3,0.6000000000000001,0.445,0.8857142857142861,Assignment
Sec-20,99,103,2026-04-15 13:00:00,2026-04-15 13:01:00,12,4,independent_work,Course module viewed,Assignment,Course module viewed,0.5,0.9166666666666666,3,0.5,0.4166666666666667,0.5,0.9166666666666666,1.0,0.0,0.6041666666666666,0.8822222222222225,0.7575757575757576,0.0,0.9,0.634949494949495,False,3,3,0.7083333333333333,0.3333333333333332,0.7111111111111115,Assignment
Sec-20,99,104,2026-04-15 13:01:00,2026-04-15 13:02:00,20,4,independent_work,Course module viewed,Assignment,submission,0.45,0.85,4,0.45,0.3,0.45,0.85,1.0,0.5,0.7,0.7444444444444445,0.5454545454545454,0.0,0.9,0.5474747474747474,False,4,4,0.65,0.4714285714285715,0.8444444444444447,Assignment
Sec-20,99,106,2026-04-15 13:03:00,2026-04-15 13:04:00,10,3,independent_work,Course module viewed,Assignment,submission,0.5,1.0,2,0.5,0.4,0.5,1.0,1.0,1.0,0.875,0.5333333333333332,0.6666666666666666,1.0,0.8,0.75,False,2,3,0.75,0.2000000000000001,0.7333333333333334,Assignment
Sec-20,99,107,2026-04-15 13:04:00,2026-04-15 13:05:00,20,4,independent_work,Course module viewed,Assignment,submission,0.35,0.7,4,0.45,0.3,0.45,0.7,1.0,1.0,0.7875,0.7666666666666666,0.4166666666666667,1.0,0.9,0.7708333333333334,False,4,4,0.5249999999999999,0.3285714285714287,0.3999999999999998,Assignment
Sec-20,99,116,2026-04-15 13:13:00,2026-04-15 13:14:00,16,3,independent_work,Course module viewed,Assignment,submission,0.4375,0.875,3,0.5,0.5,0.5,0.875,1.0,1.0,0.84375,0.85,0.5555555555555556,1.0,0.0999999999999999,0.6263888888888889,False,3,3,0.65625,0.3958333333333332,0.6499999999999997,Assignment
Sec-20,99,117,2026-04-15 13:14:00,2026-04-15 13:15:00,40,6,independent_work,Course module viewed,Assignment,submission,0.375,0.75,3,0.5,0.25,0.5,0.75,1.0,1.0,0.8125,0.9166666666666666,0.3333333333333333,1.0,0.9,0.7875,False,3,3,0.5625,0.2416666666666667,0.75,Assignment
Sec-20,99,118,2026-04-15 13:15:00,2026-04-15 13:16:00,22,5,independent_work,Course module viewed,Assignment,submission,0.4090909090909091,0.7272727272727273,4,0.4545454545454545,0.2727272727272727,0.4545454545454545,0.7272727272727273,1.0,1.0,0.7954545454545454,0.9545454545454544,0.7272727272727273,1.0,0.9,0.8954545454545454,False,4,4,0.5681818181818182,0.3636363636363637,0.9848484848484848,Assignment
Sec-20,99,124,2026-04-15 13:21:00,2026-04-15 13:22:00,26,4,independent_work,Course module viewed,Assignment,submission,0.4615384615384615,0.9230769230769232,3,0.5,0.3846153846153846,0.5,0.9230769230769232,1.0,0.5,0.7307692307692308,0.8275058275058278,0.5238095238095238,1.0,0.4,0.6878288378288379,False,3,3,0.6923076923076923,0.487179487179487,0.6689976689976691,Assignment
Sec-20,99,125,2026-04-15 13:22:00,2026-04-15 13:23:00,30,5,independent_work,Course module viewed,Assignment,Course module viewed,0.4333333333333333,0.7333333333333333,4,0.4333333333333333,0.4,0.4333333333333333,0.7333333333333333,1.0,0.0,0.5416666666666666,0.4957264957264954,0.5098039215686274,0.0,0.9,0.4763826043237806,False,4,3,0.5833333333333333,0.3904761904761906,0.7094017094017093,Assignment
Sec-20,130,5,2026-04-20 12:00:00,2026-04-20 12:01:00,6,4,navigation,Course viewed,System,Course viewed,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.7083333333333333,1.0,1.0,1.0,1.0,1.0,True,3,2,0.6666666666666666,0.3333333333333335,1.0,System
Sec-20,130,6,2026-04-20 12:01:00,2026-04-20 12:02:00,7,3,navigation,Course viewed,System,Course viewed,0.7142857142857143,0.7142857142857143,2,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5,0.5,0.6071428571428572,0.7301587301587305,0.6,1.0,0.9,0.8075396825396826,False,2,2,0.7142857142857143,0.2142857142857142,0.8730158730158729,System
Sec-20,130,7,2026-04-20 12:02:00,2026-04-20 12:03:00,33,13,teaching,Course module viewed,File,Course module viewed,0.7272727272727273,0.696969696969697,4,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.696969696969697,1.0,0.5,0.7310606060606061,0.6695526695526697,0.2,0.0,0.9,0.4423881673881674,False,4,4,0.7121212121212122,0.553030303030303,0.9942279942279942,File
Sec-20,130,8,2026-04-20 12:03:00,2026-04-20 12:04:00,22,14,independent_work,Course module viewed,File,Course module viewed,0.6818181818181818,0.6818181818181818,2,0.6818181818181818,0.1363636363636363,0.6818181818181818,0.6818181818181818,1.0,1.0,0.8409090909090908,0.7070707070707074,0.717391304347826,1.0,0.9,0.8311155028546333,False,2,3,0.6818181818181818,0.1818181818181818,0.919191919191919,File
Sec-20,130,9,2026-04-20 12:04:00,2026-04-20 12:05:00,28,12,independent_work,Course module viewed,File,Course module viewed,0.8928571428571429,0.8214285714285714,3,0.8928571428571429,0.1428571428571428,0.8928571428571429,0.8214285714285714,1.0,1.0,0.9285714285714286,0.7662337662337659,0.5641025641025641,1.0,0.9,0.8075840825840824,False,3,3,0.8571428571428572,0.5714285714285714,0.5324675324675321,File
Sec-20,130,10,2026-04-20 12:05:00,2026-04-20 12:06:00,12,7,teaching,Course module viewed,File,Course module viewed,0.75,0.75,2,0.75,0.25,0.75,0.75,1.0,1.0,0.875,0.8571428571428571,0.8484848484848485,1.0,0.9,0.9014069264069264,False,2,3,0.75,0.25,0.7142857142857142,File
Sec-20,130,12,2026-04-20 12:07:00,2026-04-20 12:08:00,6,3,independent_work,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.8,1.0,0.8,0.8166666666666667,False,1,2,1.0,0.0,0.3333333333333333,File
Sec-20,141,2,2026-04-22 11:58:00,2026-04-22 11:59:00,8,3,independent_work,Course module viewed,File,Course module viewed,0.625,0.625,3,0.625,0.75,0.625,0.625,1.0,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,True,3,2,0.625,0.3333333333333335,1.0,File
Sec-20,141,6,2026-04-22 12:02:00,2026-04-22 12:03:00,7,5,teaching,Course module viewed,File,Course module viewed,0.7142857142857143,0.7142857142857143,2,0.7142857142857143,0.4285714285714285,0.7142857142857143,0.7142857142857143,1.0,1.0,0.8571428571428572,0.8809523809523808,0.6153846153846154,1.0,0.6,0.7740842490842491,False,2,2,0.7142857142857143,0.2142857142857142,0.7619047619047619,File
Sec-20,141,7,2026-04-22 12:03:00,2026-04-22 12:04:00,11,4,independent_work,Course module viewed,File,Course module viewed,0.7272727272727273,0.5454545454545454,3,0.7272727272727273,0.4545454545454545,0.7272727272727273,0.5454545454545454,1.0,0.5,0.6931818181818181,0.5627705627705624,0.5,1.0,0.9,0.7406926406926405,False,3,2,0.6363636363636364,0.4772727272727273,0.7922077922077921,File
Sec-20,141,8,2026-04-22 12:04:00,2026-04-22 12:05:00,5,4,navigation,Course viewed,System,Course viewed,0.6,0.6,2,0.6,0.4,0.6,0.6,0.5,0.0,0.425,0.284848484848485,0.7333333333333333,0.0,0.9,0.4795454545454546,False,2,2,0.6,0.1,0.903030303030303,System
Sec-20,141,9,2026-04-22 12:05:00,2026-04-22 12:06:00,15,8,navigation,Course module viewed,System,Course module viewed,0.4666666666666667,0.4666666666666667,4,0.4666666666666667,0.2666666666666666,0.4666666666666667,0.4666666666666667,1.0,0.5,0.6083333333333334,0.5111111111111108,0.25,0.0,0.9,0.4152777777777777,False,4,4,0.4666666666666667,0.3833333333333333,0.6444444444444446,System
Sec-20,141,10,2026-04-22 12:06:00,2026-04-22 12:07:00,6,4,teaching,Course module viewed,File,Course module viewed,0.8333333333333334,0.8333333333333334,2,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9166666666666669,0.1777777777777774,0.8333333333333334,1.0,0.9,0.7277777777777777,False,2,2,0.8333333333333334,0.3333333333333332,0.0222222222222221,File
Sec-20,141,11,2026-04-22 12:07:00,2026-04-22 12:08:00,5,3,navigation,Course module viewed,File,Course module viewed,0.6,0.6,2,0.6,0.4,0.6,0.6,1.0,1.0,0.8,0.6888888888888884,0.6,1.0,0.9,0.797222222222222,False,2,2,0.6,0.1,0.3777777777777776,File
Sec-20,141,12,2026-04-22 12:08:00,2026-04-22 12:09:00,9,3,independent_work,Course module viewed,Assignment,Course module viewed,0.5555555555555556,0.4444444444444444,3,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.4444444444444444,1.0,1.0,0.75,0.8666666666666666,0.3846153846153846,1.0,0.9,0.7878205128205128,False,3,2,0.5,0.3555555555555556,0.7333333333333334,Assignment
Sec-20,141,15,2026-04-22 12:11:00,2026-04-22 12:12:00,5,3,independent_work,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6923076923076923,1.0,0.7,0.6814102564102564,False,1,2,1.0,0.0,0.0,File
Sec-20,141,55,2026-04-22 12:51:00,2026-04-22 12:52:00,45,19,independent_work,Course module viewed,File,Course module viewed,0.8888888888888888,0.8888888888888888,2,0.8888888888888888,0.1555555555555555,0.8888888888888888,0.8888888888888888,1.0,1.0,0.9444444444444444,0.8518518518518517,0.1111111111111111,1.0,0.0,0.4907407407407407,False,2,3,0.8888888888888888,0.3888888888888888,0.7037037037037035,File
Sec-20,141,56,2026-04-22 12:52:00,2026-04-22 12:53:00,28,16,teaching,Course module viewed,File,Course module viewed,0.8571428571428571,0.8571428571428571,2,0.8571428571428571,0.2142857142857142,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9285714285714286,0.9576719576719578,0.8490566037735849,1.0,0.9,0.9266821403613856,False,2,3,0.8571428571428571,0.3571428571428572,0.9153439153439152,File
Sec-20,141,57,2026-04-22 12:53:00,2026-04-22 12:54:00,23,9,teaching,Course module viewed,File,Course module viewed,0.9565217391304348,0.9565217391304348,2,0.9565217391304348,0.217391304347826,0.9565217391304348,0.9565217391304348,1.0,1.0,0.9782608695652174,0.8674948240165632,0.6666666666666666,1.0,0.9,0.8585403726708074,False,2,3,0.9565217391304348,0.4565217391304348,0.7349896480331262,File
Sec-21,4,12,2026-02-16 14:15:00,2026-02-16 14:16:00,5,4,teaching,Course module viewed,File,Course module viewed,0.6,0.6,2,0.6,0.4,0.6,0.6,1.0,0.0,0.55,1.0,1.0,1.0,1.0,1.0,True,2,2,0.6,0.1,1.0,File
Sec-21,4,13,2026-02-16 14:16:00,2026-02-16 14:17:00,5,5,navigation,Course viewed,System,Course viewed,0.8,0.8,2,0.8,0.2,0.8,0.8,0.5,0.0,0.525,0.9333333333333332,0.5555555555555556,0.0,0.9,0.5972222222222222,False,2,3,0.8,0.3,0.4666666666666664,System
Sec-21,4,14,2026-02-16 14:17:00,2026-02-16 14:18:00,12,5,navigation,Course module viewed,File,Course module viewed,0.5833333333333334,0.5,4,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.5,1.0,0.5,0.6458333333333334,0.6777777777777778,0.3571428571428571,0.0,0.9,0.4837301587301588,False,4,4,0.5416666666666667,0.4166666666666667,0.3111111111111112,File
Sec-21,4,15,2026-02-16 14:18:00,2026-02-16 14:19:00,22,11,teaching,Course module viewed,File,Course module viewed,0.6363636363636364,0.5909090909090909,3,0.6363636363636364,0.1363636363636363,0.6363636363636364,0.5909090909090909,1.0,1.0,0.8068181818181819,0.5707070707070707,0.3870967741935484,1.0,0.9,0.7144509612251547,False,3,3,0.6136363636363636,0.393939393939394,0.8080808080808083,File
Sec-21,4,16,2026-02-16 14:19:00,2026-02-16 14:20:00,24,8,teaching,Course module viewed,File,Course module viewed,0.75,0.75,3,0.75,0.5833333333333334,0.75,0.75,1.0,1.0,0.875,0.8181818181818183,0.5116279069767442,1.0,0.9,0.8074524312896406,False,3,2,0.75,0.4722222222222223,0.6363636363636365,File
Sec-21,4,17,2026-02-16 14:20:00,2026-02-16 14:21:00,7,4,teaching,Course module viewed,File,Course module viewed,0.7142857142857143,0.7142857142857143,2,0.7142857142857143,0.4285714285714285,0.7142857142857143,0.7142857142857143,1.0,1.0,0.8571428571428572,0.9523809523809526,0.8275862068965517,1.0,0.9,0.919991789819376,False,2,2,0.7142857142857143,0.2142857142857142,0.9047619047619048,File
Sec-21,4,18,2026-02-16 14:21:00,2026-02-16 14:22:00,12,4,teaching,Course module viewed,File,Course module viewed,0.75,0.75,3,0.75,0.4166666666666667,0.75,0.75,1.0,1.0,0.875,0.9523809523809526,0.4666666666666667,1.0,0.9,0.8297619047619048,False,3,2,0.75,0.4444444444444444,0.9047619047619048,File
Sec-21,6,7,2026-02-18 14:06:00,2026-02-18 14:07:00,11,5,teaching,Course module viewed,File,Course module viewed,0.7272727272727273,0.6363636363636364,2,0.7272727272727273,0.5454545454545454,0.7272727272727273,0.6363636363636364,1.0,1.0,0.8409090909090909,1.0,1.0,1.0,1.0,1.0,True,2,2,0.6818181818181819,0.2272727272727273,1.0,File
Sec-21,6,37,2026-02-18 14:36:00,2026-02-18 14:37:00,18,13,teaching,Course module viewed,File,Course module viewed,0.7777777777777778,0.7777777777777778,3,0.7777777777777778,0.1666666666666666,0.7777777777777778,0.7777777777777778,1.0,1.0,0.8888888888888888,0.8720538720538723,0.4074074074074074,1.0,0.0,0.5698653198653199,False,3,3,0.7777777777777778,0.4444444444444444,0.7441077441077442,File
Sec-21,6,38,2026-02-18 14:37:00,2026-02-18 14:38:00,12,8,teaching,Course module viewed,File,Course module viewed,0.8333333333333334,0.8333333333333334,3,0.8333333333333334,0.25,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9166666666666669,0.9259259259259252,0.6923076923076923,1.0,0.9,0.8795584045584044,False,3,3,0.8333333333333334,0.5,0.8518518518518517,File
Sec-21,6,39,2026-02-18 14:38:00,2026-02-18 14:39:00,5,3,teaching,Course module viewed,File,Course module viewed,0.6,0.6,2,0.6,0.4,0.6,0.6,1.0,1.0,0.8,0.6888888888888884,0.7058823529411765,1.0,0.9,0.8236928104575162,False,2,2,0.6,0.1,0.3777777777777776,File
Sec-21,6,40,2026-02-18 14:39:00,2026-02-18 14:40:00,7,4,teaching,Course module viewed,File,Course module viewed,0.5714285714285714,0.5714285714285714,2,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.5714285714285714,1.0,1.0,0.7857142857142857,0.9619047619047616,0.4166666666666667,1.0,0.9,0.819642857142857,False,2,3,0.5714285714285714,0.0714285714285714,0.9238095238095236,File
Sec-21,6,66,2026-02-18 15:05:00,2026-02-18 15:06:00,4,3,problem_solving,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.4285714285714285,0.6363636363636364,1.0,0.0,0.5162337662337662,False,1,2,1.0,0.0,0.0,File
Sec-21,6,67,2026-02-18 15:06:00,2026-02-18 15:07:00,13,8,problem_solving,Course module viewed,File,Course module viewed,0.8461538461538461,0.7692307692307693,3,0.8461538461538461,0.3846153846153846,0.8461538461538461,0.7692307692307693,1.0,1.0,0.903846153846154,0.7435897435897438,0.25,1.0,0.9,0.723397435897436,False,3,2,0.8076923076923077,0.512820512820513,0.4871794871794872,File
Sec-21,6,71,2026-02-18 15:10:00,2026-02-18 15:11:00,11,5,problem_solving,Course module viewed,File,Course module viewed,0.6363636363636364,0.4545454545454545,3,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.4545454545454545,1.0,1.0,0.7727272727272727,0.65034965034965,0.5909090909090909,1.0,0.6,0.7103146853146852,False,3,2,0.5454545454545454,0.4318181818181819,0.3006993006993005,File
Sec-21,116,54,2026-03-25 14:57:00,2026-03-25 14:58:00,9,5,navigation,Course viewed,System,Course viewed,0.5555555555555556,0.5555555555555556,2,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5,1.0,0.6527777777777778,1.0,1.0,1.0,1.0,1.0,True,2,2,0.5555555555555556,0.0555555555555555,1.0,System
Sec-21,134,23,2026-04-13 14:07:00,2026-04-13 14:08:00,5,3,independent_work,Course module viewed,File,Course module viewed,0.6,0.6,3,0.6,0.4,0.6,0.6,1.0,0.0,0.55,1.0,1.0,1.0,1.0,1.0,True,3,2,0.6,0.2666666666666668,1.0,File
Sec-21,134,25,2026-04-13 14:09:00,2026-04-13 14:10:00,14,10,navigation,Course viewed,System,Course viewed,0.4285714285714285,0.4285714285714285,4,0.4285714285714285,0.2142857142857142,0.4285714285714285,0.4285714285714285,0.5,0.0,0.3392857142857143,0.438095238095238,0.2777777777777778,0.0,0.8,0.3789682539682539,False,4,4,0.4285714285714285,0.3571428571428572,0.5428571428571429,System
Sec-21,134,26,2026-04-13 14:10:00,2026-04-13 14:11:00,29,12,independent_work,Course module viewed,File,Course module viewed,0.7586206896551724,0.6206896551724138,3,0.7586206896551724,0.2758620689655172,0.7586206896551724,0.6206896551724138,1.0,0.5,0.7198275862068966,0.0,0.3783783783783784,0.0,0.9,0.3195945945945946,False,3,3,0.6896551724137931,0.4827586206896552,0.3037766830870277,File
Sec-21,134,27,2026-04-13 14:11:00,2026-04-13 14:12:00,11,5,problem_solving,Course module viewed,File,Course module viewed,0.6363636363636364,0.4545454545454545,3,0.6363636363636364,0.4545454545454545,0.6363636363636364,0.4545454545454545,1.0,1.0,0.7727272727272727,0.858934169278997,0.7631578947368421,1.0,0.9,0.8805230160039598,False,3,2,0.5454545454545454,0.3636363636363637,0.6154649947753394,File
Sec-21,134,28,2026-04-13 14:12:00,2026-04-13 14:13:00,10,5,independent_work,Course module viewed,File,Course module viewed,0.6,0.5,3,0.6,0.5,0.6,0.5,1.0,1.0,0.775,0.9939393939393938,0.5789473684210527,1.0,0.9,0.8682216905901116,False,3,2,0.55,0.3333333333333335,0.9878787878787876,File
Sec-21,134,29,2026-04-13 14:13:00,2026-04-13 14:14:00,24,11,teaching,Course module viewed,File,Course module viewed,0.875,0.7916666666666666,3,0.875,0.4166666666666667,0.875,0.7916666666666666,1.0,1.0,0.9166666666666666,0.6222222222222225,0.3225806451612903,1.0,0.9,0.7112007168458782,False,3,2,0.8333333333333333,0.5555555555555556,0.2444444444444448,File
Sec-21,134,30,2026-04-13 14:14:00,2026-04-13 14:15:00,3,3,teaching,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.7777777777777777,0.96,1.0,0.9,0.9094444444444444,False,1,2,1.0,0.0,0.5555555555555554,File
Sec-21,134,33,2026-04-13 14:17:00,2026-04-13 14:18:00,3,3,independent_work,Course module viewed,File,Course module viewed,0.6666666666666666,0.6666666666666666,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333333,0.5555555555555554,0.5,1.0,0.7,0.6888888888888889,False,2,2,0.6666666666666666,0.1666666666666667,0.111111111111111,File
Sec-21,134,34,2026-04-13 14:18:00,2026-04-13 14:19:00,3,3,independent_work,Course module viewed,File,Course module viewed,0.6666666666666666,0.6666666666666666,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333333,1.0,0.6,1.0,0.9,0.875,False,2,2,0.6666666666666666,0.1666666666666667,1.0,File
Sec-21,141,21,2026-04-15 13:59:00,2026-04-15 14:00:00,5,3,independent_work,Course module viewed,File,Course module viewed,1.0,0.8,1,1.0,0.6,1.0,0.8,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,True,1,2,0.9,0.0,1.0,File
Sec-21,141,23,2026-04-15 14:01:00,2026-04-15 14:02:00,22,11,independent_work,Course module viewed,File,Course module viewed,0.5454545454545454,0.4545454545454545,3,0.5454545454545454,0.2272727272727272,0.5454545454545454,0.4545454545454545,1.0,1.0,0.75,0.4666666666666668,0.2083333333333333,1.0,0.8,0.6187500000000001,False,3,3,0.5,0.3030303030303032,0.0,File
Sec-21,141,24,2026-04-15 14:02:00,2026-04-15 14:03:00,17,10,independent_work,Course module viewed,File,Course module viewed,0.9411764705882352,0.9411764705882352,2,0.9411764705882352,0.1764705882352941,0.9411764705882352,0.9411764705882352,1.0,1.0,0.9705882352941176,0.4117647058823529,0.7333333333333333,1.0,0.9,0.7612745098039215,False,2,3,0.9411764705882352,0.4411764705882353,0.0,File
Sec-21,141,25,2026-04-15 14:03:00,2026-04-15 14:04:00,11,7,independent_work,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.2727272727272727,1.0,1.0,1.0,0.5,0.875,0.7450980392156863,0.68,1.0,0.9,0.8312745098039216,False,1,2,1.0,0.0,0.8431372549019608,File
Sec-21,141,26,2026-04-15 14:04:00,2026-04-15 14:05:00,8,5,independent_work,Course viewed,System,Course viewed,0.5,0.5,3,0.5,0.375,0.5,0.5,0.5,0.0,0.375,0.0,0.6111111111111112,0.0,0.9,0.3777777777777777,False,3,3,0.5,0.25,0.0,System
Sec-21,141,27,2026-04-15 14:05:00,2026-04-15 14:06:00,22,8,independent_work,Course module viewed,File,Course module viewed,0.6818181818181818,0.5454545454545454,3,0.6818181818181818,0.3636363636363636,0.6818181818181818,0.5454545454545454,1.0,0.5,0.6818181818181818,0.181818181818182,0.3333333333333333,0.0,0.9,0.3537878787878789,False,3,2,0.6136363636363635,0.5227272727272727,0.6969696969696972,File
Sec-21,141,28,2026-04-15 14:06:00,2026-04-15 14:07:00,11,6,independent_work,Course module viewed,File,Course module viewed,0.9090909090909092,0.9090909090909092,2,0.9090909090909092,0.2727272727272727,0.9090909090909092,0.9090909090909092,1.0,1.0,0.9545454545454546,0.2727272727272725,0.8461538461538461,1.0,0.9,0.7547202797202797,False,2,3,0.9090909090909092,0.4090909090909091,0.2121212121212119,File
